# kdesrc-build running: 'make' 'install/fast'
# from directory: /home/szybet/kdesrc/build/frameworks/kio
Install the project...
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/ThumbCreator
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/DropJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/DndPopupMenuPlugin
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/OpenFileManagerWindowJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/PasteJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/PreviewJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/RenameDialog
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/SkipDialog
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/JobUiDelegate
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/FileUndoManager
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/Paste
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/PixmapLoader
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/KUriFilterSearchProviderActions
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/RenameFileDialog
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/WidgetsAskUserActionHandler
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOWidgets.so.5.107.0
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOWidgets.so.5
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOWidgets.so.5.107.0" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOWidgets.so
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/dbus-1/interfaces/kf5_org.kde.kio.FileUndoManager.xml
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/accessmanager.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/deleteortrashjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/sslui.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/thumbsequencecreator.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/thumbdevicepixelratiodependentcreator.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/thumbcreator.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/dropjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/dndpopupmenuplugin.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/openfilemanagerwindowjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/pastejob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/previewjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/renamedialog.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/skipdialog.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/jobuidelegate.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/fileundomanager.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/paste.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/pixmaploader.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/kurifiltersearchprovideractions.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/renamefiledialog.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kio/widgetsaskuseractionhandler.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KPropertiesDialog
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KUrlRequesterDialog
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KUrlComboBox
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KFileItemActions
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KFileItemDelegate
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KAutoMount
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KDesktopFileActions
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KOpenWithDialog
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KAbstractFileItemActionPlugin
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KOverlayIconPlugin
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KBuildSycocaProgressDialog
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KFile
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KUrlRequester
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KRun
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KUrlPixmapProvider
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KSslCertificateBox
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KSslInfoDialog
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KDirLister
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KDirModel
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KShellCompletion
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KUrlCompletion
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KUriFilter
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kpropertiesdialog.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kurlrequesterdialog.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kurlcombobox.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kfileitemactions.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kfileitemdelegate.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kautomount.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kdesktopfileactions.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kopenwithdialog.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kabstractfileitemactionplugin.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/koverlayiconplugin.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kbuildsycocaprogressdialog.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kfile.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kurlrequester.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/krun.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kurlpixmapprovider.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/ksslcertificatebox.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/ksslinfodialog.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kdirlister.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kdirmodel.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kshellcompletion.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kurlcompletion.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kurifilter.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/kiowidgets_export.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservicetypes5/konqpopupmenuplugin.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservicetypes5/kfileitemactionplugin.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservicetypes5/kpropertiesdialogplugin.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/mkspecs/modules/qt_KIOWidgets.pri
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kiod/kpasswdserver.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kiod/kpasswdserver.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/dbus-1/services/org.kde.kpasswdserver.service
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOFileWidgets.so.5.107.0
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOFileWidgets.so.5
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOFileWidgets.so.5.107.0" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOFileWidgets.so
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KAbstractViewAdapter
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KImageFilePreview
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KPreviewWidgetBase
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KRecentDirs
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KStatusBarOfflineIndicator
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KDirOperator
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KDirSortFilterProxyModel
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KFileCopyToMenu
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KFileCustomDialog
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KFileFilterCombo
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KFilePlaceEditDialog
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KFilePlacesModel
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KFilePlacesView
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KFilePreviewGenerator
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KFileWidget
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KUrlNavigator
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KNewFileMenu
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KNameAndUrlInputDialog
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/KEncodingFileDialog
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kabstractviewadapter.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kimagefilepreview.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kpreviewwidgetbase.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/krecentdirs.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kstatusbarofflineindicator.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kdiroperator.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kdirsortfilterproxymodel.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kfilecopytomenu.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kfilecustomdialog.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kfilefiltercombo.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kfileplaceeditdialog.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kfileplacesmodel.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kfileplacesview.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kfilepreviewgenerator.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kfilewidget.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kurlnavigator.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/knewfilemenu.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/knameandurlinputdialog.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kencodingfiledialog.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOFileWidgets/kiofilewidgets_export.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/mkspecs/modules/qt_KIOFileWidgets.pri
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kiod/kioexecd.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kiod/kioexecd.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/dbus-1/services/org.kde.kioexecd.service
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libexec/kf5/kioexec
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/libexec/kf5/kioexec" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/urifilters/localdomainurifilter.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/urifilters/localdomainurifilter.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/7digital.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/acronym.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/amazon.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/amazon_mp3.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/amg.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/archpkg.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/archwiki.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/backports.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/baidu.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/beolingus.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/bing.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/bug.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/call.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/cia.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/citeseer.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/cpan.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/cplusplus.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/cppreference.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/ctan.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/ctan_cat.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/dbug.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/de2en.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/de2fr.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/deb.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/deepl.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/dictfr.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/docbook.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/doi.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/duckduckgo.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/duckduckgo_info.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/duckduckgo_shopping.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/ecosia.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/en2de.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/en2es.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/en2fr.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/en2it.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/es2en.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/facebook.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/feedster.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/flatpak.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/flickr.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/flickrcc.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/foldoc.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/fr2de.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/fr2en.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/freecode.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/freedb.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/fsd.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/github.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/gitlab.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/google.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/google_advanced.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/google_code.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/google_groups.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/google_images.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/google_lucky.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/google_maps.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/google_movie.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/google_news.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/google_shopping.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/grec.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/hyperdictionary.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/hyperdictionary_thesaurus.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/identica_groups.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/identica_notices.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/identica_people.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/imdb.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/invent.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/invent_issues.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/invent_mr.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/invent_repo.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/it2en.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/jamendo.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/jeeves.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/kde.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/kde_apps.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/kde_forums.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/kde_store.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/kde_techbase.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/kde_userbase.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/kreddit.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/krita.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/learncpp.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/leo.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/linguee.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/magnatune.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/metacrawler.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/microsoft_cpp.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/msdn.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/multitran-deru.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/multitran-enru.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/multitran-esru.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/multitran-frru.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/multitran-itru.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/multitran-nlru.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/netcraft.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/nl-telephone.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/nl-teletekst.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/searchproviders/opendesktop.desktop
